date,coin_id,symbol,price_usd,total_volume_usd,daily_return,log_return,roll_vol_30d,roll_mean_30d
2020-09-05,bitcoin,BTC,10166.69,917578408.8761182,-0.02676175661122404,-0.027126372308919018,0.5694491394854282,11538.115
2020-09-06,bitcoin,BTC,10256.2,574903000.2351745,0.008804242088624736,0.008765710743617944,0.5702954771230395,11493.514
2020-09-07,bitcoin,BTC,10373.44,634278537.8151095,0.011431134338253823,0.011366292597355596,0.5691890549486042,11447.248333333333
2020-09-08,bitcoin,BTC,10126.65,742947901.9712393,-0.02379056513557709,-0.0240781306870189,0.5733630792499178,11395.414
2020-09-09,bitcoin,BTC,10219.2,503082625.2147909,0.009139251381256486,0.009097741146643187,0.5697843765268679,11339.623333333331
2020-09-10,bitcoin,BTC,10336.87,602390078.4922807,0.011514599968686312,0.011448811499434249,0.5556014105194669,11304.449666666666
2020-09-11,bitcoin,BTC,10387.89,451241002.66033626,0.004935730061420784,0.004923589278497632,0.5525381884613828,11265.234999999999
2020-09-12,bitcoin,BTC,10440.92,366912671.4437269,0.005104982821342974,0.00509199657416824,0.5477657472138321,11220.598999999998
2020-09-13,bitcoin,BTC,10332.83,455338605.3291489,-0.01035253598341912,-0.010406496224025646,0.5481400478011942,11173.008666666667
2020-09-14,bitcoin,BTC,10671.77,706175591.3866128,0.03280224294796308,0.03227573226362602,0.5614403796346039,11133.654333333334
2020-09-15,bitcoin,BTC,10785.31,666457161.1491377,0.010639284767194113,0.010583085836546963,0.5628525314189852,11096.131333333333
2020-09-16,bitcoin,BTC,10954.01,708644989.4830699,0.015641645905402957,0.015520576216204314,0.5538020400792003,11051.894
2020-09-17,bitcoin,BTC,10939.99,605010288.7799246,-0.001279896585816509,-0.0012807163530045075,0.5470565976309686,11018.393333333333
2020-09-18,bitcoin,BTC,10933.39,516147935.6692284,-0.0006032912278713942,-0.0006034732812486935,0.5450371316514644,10991.02
2020-09-19,bitcoin,BTC,11080.65,423651901.1577304,0.013468832631050365,0.013378934222998818,0.5465590771101301,10965.256666666666
2020-09-20,bitcoin,BTC,10920.28,426815210.7555122,-0.014472977668277487,-0.014578732844710519,0.540838675790295,10944.888
2020-09-21,bitcoin,BTC,10417.22,751020795.2358837,-0.04606658437329458,-0.047161404910191086,0.5610437264132251,10903.363333333333
2020-09-22,bitcoin,BTC,10529.61,460362500.7284081,0.010788866895390603,0.010731082319475616,0.5632728573195058,10866.079333333333
2020-09-23,bitcoin,BTC,10241.46,539362015.157462,-0.027365685908595005,-0.027747100849892316,0.5678181924322,10815.854666666668
2020-09-24,bitcoin,BTC,10736.32,604520870.055638,0.04831928260228535,0.047188198471375946,0.5828346295354551,10796.451333333333
2020-09-25,bitcoin,BTC,10686.67,512647249.14932007,-0.004624489583022862,-0.00463521561603508,0.5806003455998683,10770.625999999998
2020-09-26,bitcoin,BTC,10728.6,304511477.6808554,0.003923579562202351,0.0039159023986676655,0.5800266382201164,10750.566666666668
2020-09-27,bitcoin,BTC,10774.25,327169249.4549957,0.004254982010700292,0.004245955171710726,0.576430677355206,10725.478000000001
2020-09-28,bitcoin,BTC,10696.12,544463219.5978092,-0.007251548831705201,-0.007277969114733297,0.576602837612489,10699.820666666667
2020-09-29,bitcoin,BTC,10840.48,449345822.46022886,0.013496482836766965,0.013406216589902006,0.573248765127019,10670.798
2020-09-30,bitcoin,BTC,10776.59,425279696.28526336,-0.005893650465662037,-0.005911086565506154,0.5732905795651201,10641.700666666668
2020-10-01,bitcoin,BTC,10619.13,652168989.4617349,-0.01461130097739649,-0.014719097354311225,0.5670875835530566,10598.272666666668
2020-10-02,bitcoin,BTC,10570.4,526864379.3093653,-0.004588888166921379,-0.004599449436267366,0.5465973778482008,10571.001333333332
2020-10-03,bitcoin,BTC,10542.06,235160884.60853612,-0.0026810716718383976,-0.0026846721814158783,0.3620704391170129,10584.375
2020-10-04,bitcoin,BTC,10666.63,246252050.90681076,0.011816476096702111,0.011747206689254342,0.3495711011510571,10591.721
2020-10-05,bitcoin,BTC,10792.21,364158510.2379805,0.011773165470256197,0.011704400948838524,0.3366748068521055,10612.571666666667
2020-10-06,bitcoin,BTC,10599.66,520051256.0821992,-0.0178415727640584,-0.018002652442652742,0.3427862767157732,10624.020333333332
2020-10-07,bitcoin,BTC,10666.39,348298562.85686266,0.006295484949517149,0.006275751163339584,0.3413237762885819,10633.785333333333
2020-10-08,bitcoin,BTC,10925.57,559311760.4414803,0.024298755248964188,0.0240082372384519,0.33818021325381176,10660.416
2020-10-09,bitcoin,BTC,11050.64,530822321.5162347,0.011447457661247773,0.011382431304897278,0.33883183881790474,10688.130666666668
2020-10-10,bitcoin,BTC,11293.22,494785212.2308735,0.021951669767542814,0.02171420080767896,0.34405493044400803,10720.009
2020-10-11,bitcoin,BTC,11369.02,329927755.03808504,0.006711991796848116,0.006689566668831729,0.344237555203553,10752.713333333335
2020-10-12,bitcoin,BTC,11528.25,604779845.7920177,0.014005604704715013,0.013908432475919988,0.3462768008924226,10788.957666666665
2020-10-13,bitcoin,BTC,11420.56,482663390.7240358,-0.009341400472751782,-0.009385304987830363,0.34578593865855234,10825.215333333334
2020-10-14,bitcoin,BTC,11417.89,472007015.7209343,-0.00023378888600911196,-0.00023381621889088832,0.3297637111607706,10850.086
2020-10-15,bitcoin,BTC,11505.12,556436445.5576282,0.007639765315658353,0.007610730096360131,0.32898070128928875,10874.079666666667
2020-10-16,bitcoin,BTC,11319.32,553211001.6122569,-0.01614933177576605,-0.016281153381309317,0.3314097479735853,10886.256666666664
2020-10-17,bitcoin,BTC,11360.2,253582775.96265447,0.003611524367188146,0.003605018472487021,0.3314073745619865,10900.263666666666
2020-10-18,bitcoin,BTC,11503.14,266150824.34809864,0.012582524955546459,0.012504022806047878,0.33362780021347815,10919.255333333333
2020-10-19,bitcoin,BTC,11751.47,550728683.7992793,0.021588018575797507,0.021358297570117018,0.33827406151310113,10941.616
2020-10-20,bitcoin,BTC,11909.99,737425592.0819718,0.013489376222719507,0.013399204588298025,0.33512046763845643,10974.606333333333
2020-10-21,bitcoin,BTC,12780.96,1437122186.6339955,0.07312936450828245,0.07057901976281855,0.3641723112284353,11053.397666666666
2020-10-22,bitcoin,BTC,12968.52,905778888.8702906,0.014674953994066264,0.014568318834834563,0.36493661625229656,11134.694666666666
2020-10-23,bitcoin,BTC,12923.07,650680239.1101469,-0.003504640467840603,-0.0035107961066538486,0.3451964277227267,11224.081666666667
2020-10-24,bitcoin,BTC,13111.73,468299521.7696653,0.01459869829692173,0.014493163177937982,0.3157690418973249,11303.261999999999
2020-10-25,bitcoin,BTC,13028.83,502672049.2290517,-0.006322582908586449,-0.006342655085969485,0.31659301593811884,11381.334
2020-10-26,bitcoin,BTC,13052.19,794395722.4533455,0.0017929468724360298,0.0017913414618498272,0.3169067686629548,11458.787
2020-10-27,bitcoin,BTC,13636.17,1085403903.1259663,0.04474191687371998,0.04376988541595295,0.34228465707765765,11554.184333333333
2020-10-28,bitcoin,BTC,13266.4,1263487952.995157,-0.027116851725961233,-0.027491298279312352,0.36031700930528604,11639.860333333334
2020-10-29,bitcoin,BTC,13455.7,997867948.8609744,0.014269131037809801,0.01416828517726635,0.3604925531783194,11727.034333333335
2020-10-30,bitcoin,BTC,13560.1,946818817.5575092,0.007758793671083675,0.007728849021307219,0.35737298134375306,11819.818
2020-10-31,bitcoin,BTC,13791.0,927048458.542362,0.017027898024350785,0.016884548375875077,0.3493781771432949,11925.546999999999
2020-11-01,bitcoin,BTC,13761.5,499124369.0753264,-0.002139076209121904,-0.0021413673004317957,0.34830298325221387,12031.917
2020-11-02,bitcoin,BTC,13549.37,873629993.8313928,-0.015414744032263838,-0.015534786411904644,0.35642243431819415,12132.160666666667
2020-11-03,bitcoin,BTC,14023.53,1009402087.7104616,0.034994985006682855,0.03439658130142223,0.3677042092725305,12244.057333333334
2020-11-04,bitcoin,BTC,14144.01,1293872665.4179618,0.008591274807412841,0.00855457982732576,0.36758975164576563,12355.783999999998
2020-11-05,bitcoin,BTC,15590.02,2131865609.2908912,0.1022347976281126,0.09733975303388694,0.46748268190042797,12522.129333333334
2020-11-06,bitcoin,BTC,15579.92,1909660728.8229203,-0.0006478503555480408,-0.0006480603012701369,0.46933030234602735,12685.913666666665
2020-11-07,bitcoin,BTC,14818.3,1536510177.0914738,-0.048884718278399464,-0.050120002204518566,0.5156492583764941,12815.671333333334
2020-11-08,bitcoin,BTC,15475.1,998031373.8397804,0.04432357287948019,0.04336937714861154,0.5285149985936983,12963.153333333332
2020-11-09,bitcoin,BTC,15328.41,1670447935.514179,-0.009479098681107079,-0.009524311280312406,0.5319328446680723,13097.659666666666
2020-11-10,bitcoin,BTC,15297.21,943615126.0891504,-0.002035436160697679,-0.0020375104761155144,0.5335229548437304,13228.599333333334
2020-11-11,bitcoin,BTC,15684.24,1226425496.3618553,0.025300692086988485,0.024985927702935035,0.5359659753797997,13367.132333333333
2020-11-12,bitcoin,BTC,16291.86,1628755508.6741984,0.03874079968171884,0.03800921004285134,0.5395822796543868,13529.508999999998
2020-11-13,bitcoin,BTC,16320.7,1230358611.1248891,0.0017702091719422608,0.0017686441983009846,0.539063202605795,13692.936
2020-11-14,bitcoin,BTC,16070.45,944765868.609419,-0.015333288400620093,-0.015452058926512477,0.547316638830015,13845.113666666666
2020-11-15,bitcoin,BTC,15957.0,696651729.7452534,-0.007059540958716193,-0.007084577418178802,0.542435805358485,13999.703000000001
2020-11-16,bitcoin,BTC,16713.57,1335728013.9057603,0.04741304756533182,0.04632335988450774,0.554983959699681,14178.148666666668
2020-11-17,bitcoin,BTC,17659.38,1982752071.450512,0.05658934626175016,0.055046122658961215,0.5741382238955571,14383.356666666667
2020-11-18,bitcoin,BTC,17776.12,2663337935.5002985,0.006610651110061427,0.006588896577796588,0.5741603958287398,14584.178333333333
2020-11-19,bitcoin,BTC,17802.82,1656794228.8537636,0.0015020150629045936,0.00150088816654907,0.5757615954085428,14780.606
2020-11-20,bitcoin,BTC,18655.67,1623135138.5910714,0.04790533185192003,0.04679324961628493,0.5514968575808957,14976.429666666667
2020-11-21,bitcoin,BTC,18703.8,1413641591.284171,0.0025799127021437496,0.0025765904402387323,0.5525451645166946,15167.605666666666
2020-11-22,bitcoin,BTC,18414.43,1497662550.0540428,-0.015471187673093079,-0.0155921153820781,0.5584459995970279,15350.651
2020-11-23,bitcoin,BTC,18368.0,1529064319.6694436,-0.0025213921907981662,-0.002524576253394546,0.5605653157717951,15525.859999999999
2020-11-24,bitcoin,BTC,19160.01,2145301450.4579413,0.043119011324041834,0.04221527432609045,0.5669508334176463,15730.232666666667
2020-11-25,bitcoin,BTC,18719.11,1774870796.2882328,-0.023011470244535204,-0.023280367279034576,0.579710074297728,15919.13
2020-11-26,bitcoin,BTC,17149.47,3127314143.1045747,-0.08385227716488652,-0.08757765783988204,0.664069497178292,16036.24
2020-11-27,bitcoin,BTC,17139.52,1446670351.435088,-0.000580192857272066,-0.000580361234278455,0.6526867829358256,16165.344000000001
2020-11-28,bitcoin,BTC,17719.85,1128061605.1072252,0.033859174585985974,0.03329857201976857,0.6581517619281037,16307.482333333332
2020-11-29,bitcoin,BTC,18184.99,996743798.8649216,0.02624965786956457,0.02591104840521473,0.6606992976207454,16461.645333333334
2020-11-30,bitcoin,BTC,19695.87,2205929119.5053363,0.08308390601259585,0.07981244056034183,0.7042393745505386,16658.47433333333
2020-12-01,bitcoin,BTC,18764.96,2446070334.828799,-0.047264223413334916,-0.0484176681386951,0.7337172351105999,16825.256333333335
2020-12-02,bitcoin,BTC,19204.09,1436895344.8259494,0.023401595313818913,0.023131976224671752,0.7289372027988127,17013.747
2020-12-03,bitcoin,BTC,19421.9,1286548310.8267057,0.011341854781976135,0.011278018177224554,0.7242933529166898,17193.692666666666
2020-12-04,bitcoin,BTC,18650.52,1358079975.0254982,-0.03971702047688441,-0.04052726761991646,0.7461591595511972,17343.909666666666
2020-12-05,bitcoin,BTC,19147.66,813445434.1308142,0.026655557056854073,0.02630648721030668,0.6786582797811515,17462.497666666666
2020-12-06,bitcoin,BTC,19359.4,709558933.5829058,0.011058270305614348,0.01099757468367193,0.6782540695274066,17588.480333333333
2020-12-07,bitcoin,BTC,19166.9,793517668.683946,-0.009943489984193699,-0.009993256658502918,0.6493692152767145,17733.433666666668
2020-12-08,bitcoin,BTC,18324.11,1160658077.404659,-0.04397111687335986,-0.044967153911558415,0.6627639708354233,17828.40066666667
2020-12-09,bitcoin,BTC,18541.28,1450130664.0645845,0.01185159879524833,0.011781918605685223,0.6607949595445419,17935.496333333333
2020-12-10,bitcoin,BTC,18254.63,966149529.0006073,-0.015460097684733665,-0.015580851185682042,0.6646342633682034,18034.077
2020-12-11,bitcoin,BTC,18036.53,1301081647.3079002,-0.011947653828097482,-0.01201960068239654,0.6637869676449691,18112.486666666668
2020-12-12,bitcoin,BTC,18808.69,915552835.9061834,0.04281089544385752,0.041919851281025024,0.6663950015034691,18196.381
2020-12-13,bitcoin,BTC,19174.99,1083520569.094854,0.019475040526480303,0.019287828659587614,0.66819516623179,18291.523999999998
2020-12-14,bitcoin,BTC,19273.14,906101687.739595,0.005118646737234167,0.005105590997883581,0.6639655494084087,18398.280333333336
2020-12-15,bitcoin,BTC,19426.43,1196361527.9258018,0.007953556088940328,0.007922093279086292,0.6622881897496226,18513.928
2020-12-16,bitcoin,BTC,21335.52,2325135958.6418414,0.098272816981813,0.09373877942102818,0.7165483252525917,18667.993000000002
2020-12-17,bitcoin,BTC,22797.16,4196645567.425877,0.06850735299631783,0.06626267735967427,0.7267850378998878,18839.252333333334
2020-12-18,bitcoin,BTC,23107.39,1820875361.2945976,0.013608274013078736,0.013516512987803837,0.7269559688971853,19016.961333333336
2020-12-19,bitcoin,BTC,23821.61,2018969878.8868675,0.030908726602182357,0.030440672117046565,0.7303278559153964,19217.587666666666
2020-12-20,bitcoin,BTC,23455.52,1810862074.730308,-0.015367978906547508,-0.015487290255670515,0.7227938790650059,19377.582666666665
2020-12-21,bitcoin,BTC,22719.71,2035446293.928971,-0.03137044073207507,-0.03187303196066846,0.7356996215763296,19511.446333333333
2020-12-22,bitcoin,BTC,23810.79,2010758620.243527,0.04802350029995983,0.046906009597780754,0.7443433843332006,19691.325
2020-12-23,bitcoin,BTC,23232.76,2797688007.0718794,-0.024275969003968445,-0.02457548767882941,0.7524091792765877,19853.483666666667
2020-12-24,bitcoin,BTC,23729.2,1602394244.0767715,0.021368102627496777,0.02114300567337218,0.7438304165245955,20005.789999999997
2020-12-25,bitcoin,BTC,24712.47,1919766316.6677368,0.04143713230955948,0.04060161725614667,0.7443345626253096,20205.568666666666
2020-12-26,bitcoin,BTC,26493.39,2496533065.1755805,0.07206564135434457,0.06958729338063542,0.686625288661486,20517.032666666666
2020-12-27,bitcoin,BTC,26281.66,4028928683.882025,-0.007991804748278653,-0.008023910388927925,0.6891687658070809,20821.770666666667
2020-12-28,bitcoin,BTC,27079.41,2151806808.5743527,0.03035386653658856,0.02990230298266988,0.6880882033396635,21133.756
2020-12-29,bitcoin,BTC,27385.0,1851617219.7682345,0.011284957833276321,0.011221757725855123,0.6868309416725841,21440.423000000003
2020-12-30,bitcoin,BTC,28875.54,2683953237.460271,0.05442906700748584,0.05299945173010715,0.6601706923489601,21746.412
2020-12-31,bitcoin,BTC,28923.63,2173600125.420074,0.0016654233998740775,0.0016640381201618827,0.6238791481971226,22085.034333333333
2021-01-01,bitcoin,BTC,29331.69,1582526989.1618726,0.014108187665241134,0.014009593427538712,0.6230871858301728,22422.621
2021-01-02,bitcoin,BTC,32178.33,4073842163.671541,0.09704998245924479,0.09262474311680098,0.680391233018132,22847.835333333333
2021-01-03,bitcoin,BTC,33000.05,4057598425.492016,0.025536440206810118,0.025215831986554423,0.6485349916904211,23326.153000000002
2021-01-04,bitcoin,BTC,31988.71,4429010349.695345,-0.03064662023239373,-0.031126048570094073,0.6709670930217718,23754.188000000002
2021-01-05,bitcoin,BTC,33949.53,3743617144.6469154,0.061297251436522426,0.059491981974053296,0.686550566781821,24240.52566666667
2021-01-06,bitcoin,BTC,36769.36,4431954248.519614,0.08305947092640165,0.07978987964728743,0.7103002091260493,24827.27433333333
2021-01-07,bitcoin,BTC,39432.28,5062569943.383371,0.0724222559217782,0.06991988054158309,0.6872175609390236,25530.88
2021-01-08,bitcoin,BTC,40582.81,5568443208.731365,0.029177364331963496,0.028759807724559636,0.6854872495689416,26265.597666666665
2021-01-09,bitcoin,BTC,40088.22,3054779029.1617765,-0.012187179744330034,-0.012262052365310671,0.6830400489215316,26993.384
2021-01-10,bitcoin,BTC,38150.02,4604034729.507071,-0.04834836767509265,-0.04955624359220215,0.7209859093673492,27663.833666666666
2021-01-11,bitcoin,BTC,35404.47,8497730017.898506,-0.07196719687171849,-0.07468819862209011,0.7971861904213047,28217.026333333335
2021-01-12,bitcoin,BTC,34051.24,4651302423.484117,-0.03822200981966406,-0.03897163438842312,0.8242788324533387,28712.901333333335
2021-01-13,bitcoin,BTC,37371.38,4322876606.419626,0.09750423185763579,0.09303872186648503,0.8616505755116698,29316.176
2021-01-14,bitcoin,BTC,39144.5,3974826638.1450887,0.04744593322483692,0.04635475642223115,0.8641310344233776,29973.445000000003
2021-01-15,bitcoin,BTC,36742.22,4371588898.681637,-0.06136954105940806,-0.06333342468810564,0.8766993795570275,30487.001666666667
2021-01-16,bitcoin,BTC,35994.98,3178840336.1492844,-0.020337366658846334,-0.020547018278436267,0.868955476805084,30926.929
2021-01-17,bitcoin,BTC,35828.61,2843103040.240664,-0.004622033405769388,-0.004632748030488363,0.8717062061964771,31350.969666666664
2021-01-18,bitcoin,BTC,36631.27,2554843260.524399,0.02240276695076915,0.02215551096647076,0.8702915129335961,31777.958333333332
2021-01-19,bitcoin,BTC,35891.49,2935348499.344214,-0.02019531400358221,-0.020402027184059653,0.8725776502104299,32192.490666666665
2021-01-20,bitcoin,BTC,35468.23,3126721093.5207763,-0.011792767589197228,-0.011862853824953393,0.8620129656515443,32617.441333333332
2021-01-21,bitcoin,BTC,30850.13,4386783586.504226,-0.13020384721763678,-0.13949640193442464,1.0076604299835459,32852.085999999996
2021-01-22,bitcoin,BTC,32945.17,4483295872.022273,0.06791024867642359,0.06570370018688361,1.0193494044488915,33175.833
2021-01-23,bitcoin,BTC,32078.0,2089098295.758437,-0.026321612545936124,-0.02667422755262735,1.027354307709748,33454.12633333333
2021-01-24,bitcoin,BTC,32259.9,1864609665.3657017,0.005670553026996705,0.005654535963060998,1.0214884341719617,33705.70733333334
2021-01-25,bitcoin,BTC,32254.2,2958759288.5635686,-0.00017668994634212343,-0.00017670555784965065,0.9980235633231628,33897.734333333334
2021-01-26,bitcoin,BTC,32467.77,2708545364.4946413,0.0066214632512975324,0.006599637655448867,0.9966368173111054,34103.938
2021-01-27,bitcoin,BTC,30366.15,2958081421.641559,-0.06472942243954538,-0.06691940379282074,1.0254921653167386,34213.496
2021-01-28,bitcoin,BTC,33364.86,2953553214.065682,0.09875173507342883,0.09417474914995402,1.0727601720090116,34412.82466666667
2021-01-29,bitcoin,BTC,34252.2,8195593336.228467,0.0265950464051099,0.026247545889008964,1.0621980668160813,34592.04666666667
2021-01-30,bitcoin,BTC,34262.88,2884500062.9380784,0.00031180478918146903,0.00031175618817061364,1.0622730769108724,34770.02166666667
2021-01-31,bitcoin,BTC,33092.98,2289641045.7580123,-0.03414482378597461,-0.03474137711240443,1.0710170030977324,34895.398
2021-02-01,bitcoin,BTC,33526.37,2791776658.0056057,0.013096130961913977,0.013011118061134976,1.0230481062115397,34940.33266666667
2021-02-02,bitcoin,BTC,35466.24,2716321896.3176084,0.057861021041049066,0.056248964732994594,1.037773601382961,35022.539
2021-02-03,bitcoin,BTC,37618.87,2951232788.184305,0.06069518505485805,0.05892452811562625,1.0486338080806887,35210.211
2021-02-04,bitcoin,BTC,36936.66,3452669022.1532927,-0.018134781826248392,-0.018301232416527882,1.0331242294563516,35309.782
2021-02-05,bitcoin,BTC,38290.24,2509278291.7515864,0.03664597719447271,0.03599047963365647,1.0029027886113766,35360.478
2021-02-06,bitcoin,BTC,39186.94,3922095148.928151,0.023418500380253615,0.023148494595260992,0.9755510608264281,35352.3
2021-02-07,bitcoin,BTC,38795.69,3256521384.240611,-0.009984193713517775,-0.010034370035014157,0.9704237266947671,35292.72933333334
2021-02-08,bitcoin,BTC,46374.87,5881536976.635699,0.1953613919484356,0.1784485597042829,1.154370510635405,35502.28433333334
2021-02-09,bitcoin,BTC,46420.42,5386255398.017187,0.0009822129959609072,0.0009817309404045217,1.1377279862664034,35777.96433333333
2021-02-10,bitcoin,BTC,44807.58,4431650130.251105,-0.03474419231881132,-0.03536212709216373,1.1103289453168648,36091.401333333335
2021-02-11,bitcoin,BTC,47969.51,4185630934.410895,0.07056685498301851,0.06818827920686066,1.1163509983079984,36555.34366666667
2021-02-12,bitcoin,BTC,47287.6,4080571908.967661,-0.014215488129855847,-0.01431749606359439,1.0797712704850595,36885.884333333335
2021-02-13,bitcoin,BTC,47153.69,3007710147.4181595,-0.0028318206041328953,-0.0028358377938660748,1.0712894164634725,37152.85733333333
2021-02-14,bitcoin,BTC,48577.79,3584808348.8347325,0.03020124193885998,0.029754163680420775,1.0440993572302761,37547.37633333333
2021-02-15,bitcoin,BTC,47911.1,3782219060.664722,-0.013724173125208128,-0.013819220219635515,1.041939574601784,37944.58033333333
2021-02-16,bitcoin,BTC,49133.45,4349983777.692368,0.025512876974229215,0.025192855227892837,1.0420298941415587,38388.075
2021-02-17,bitcoin,BTC,52119.71,4365831514.815298,0.060778553103842725,0.05900312258279128,1.0550507155210904,38904.35633333334
2021-02-18,bitcoin,BTC,51552.6,3149973077.487466,-0.01088091242257494,-0.010940542497739106,1.0519327224405228,39426.39333333333
2021-02-19,bitcoin,BTC,55906.0,4251167827.684247,0.08444578934913083,0.0810690632665145,1.0750121527165193,40107.652333333324
2021-02-20,bitcoin,BTC,55841.19,4551890859.8512745,-0.0011592673416090937,-0.001159939811759115,0.9219018003627705,40940.68766666667
2021-02-21,bitcoin,BTC,57408.57,3317998263.3478894,0.02806852790923675,0.027681826201509746,0.907489512651884,41756.134333333335
2021-02-22,bitcoin,BTC,54087.67,7213386720.436798,-0.05784676399359889,-0.05958734671550698,0.9349618419441528,42489.79000000001
2021-02-23,bitcoin,BTC,48891.0,8215839131.243385,-0.09607864417158285,-0.10101291813933688,1.021842357906116,43044.16
2021-02-24,bitcoin,BTC,49676.2,4574033001.379536,0.016060215581599868,0.015932614704777116,1.02060157508582,43624.89333333333
2021-02-25,bitcoin,BTC,47073.73,4152188728.141615,-0.05238866902057715,-0.053810849213675946,1.0477998726818698,44111.75866666667
2021-02-26,bitcoin,BTC,46276.87,5086374532.734615,-0.016927912871998907,-0.017072827721116277,1.0142043375016283,44642.116
2021-02-27,bitcoin,BTC,46106.43,3105897438.550972,-0.0036830494370082567,-0.0036898485630648403,0.9735167054858601,45066.835
2021-02-28,bitcoin,BTC,45135.66,3708359965.454581,-0.021054980834560366,-0.02127979822740345,0.9781177646430933,45429.617
2021-03-01,bitcoin,BTC,49587.03,4057515794.865728,0.09862202081458427,0.09405668615894246,1.0211112495483312,45940.422
2021-03-02,bitcoin,BTC,48440.65,3120472069.909453,-0.02311854531315949,-0.023389970343295822,1.0152772284287268,46452.01099999999
2021-03-03,bitcoin,BTC,50349.37,4109521257.540701,0.03940326977445596,0.03864676941605752,1.0193056452410307,47012.77766666667
2021-03-04,bitcoin,BTC,48374.09,4079837240.856762,-0.0392314739985824,-0.04002176686968146,1.0238566770580169,47443.03933333334
2021-03-05,bitcoin,BTC,48751.71,3727133104.8373103,0.007806245037374371,0.007775933948251446,1.0087449208474366,47814.134
2021-03-06,bitcoin,BTC,48882.2,2143910705.2915032,0.0026766240609816805,0.002673048282055846,1.0043375046364582,48212.318666666666
2021-03-07,bitcoin,BTC,50971.75,2778875909.4491262,0.04274664397265271,0.04185823565066163,1.0065034077546724,48635.03566666667
2021-03-08,bitcoin,BTC,52375.17,3400847931.036074,0.027533290499148988,0.02716106637595351,1.0072834551366627,49074.64333333333
2021-03-09,bitcoin,BTC,54884.5,3861450964.654904,0.04791067981259056,0.04679835308017754,1.0127827521789463,49610.937
2021-03-10,bitcoin,BTC,55851.59,4700197563.359213,0.017620457506217546,0.017467017083068827,0.8153304294301958,49926.82766666667
2021-03-11,bitcoin,BTC,57773.16,4612366201.00222,0.034404929206133694,0.03382631374464177,0.8207167610584022,50305.25233333334
2021-03-12,bitcoin,BTC,57221.72,4162054726.378839,-0.009544916705265916,-0.009590761378339105,0.8086935224380544,50719.057
2021-03-13,bitcoin,BTC,61188.39,4933383453.245978,0.06932105501197783,0.06702391904951818,0.8076150417371326,51159.68633333334
2021-03-14,bitcoin,BTC,58968.31,3176397573.8846426,-0.03628270003508838,-0.03695728467773086,0.8193053983579711,51549.04333333333
2021-03-15,bitcoin,BTC,55605.2,5874241052.093372,-0.05703249762457163,-0.05872345889857389,0.8506494852675188,51830.76033333333
2021-03-16,bitcoin,BTC,56900.75,4304259207.6451,0.023299079942163736,0.023031800001562738,0.848557217884058,52108.19233333333
2021-03-17,bitcoin,BTC,58912.97,3960992972.154292,0.03536368149804714,0.03475274808665303,0.8517110945628332,52474.92133333334
2021-03-18,bitcoin,BTC,57648.16,3900885761.212806,-0.021469126407987926,-0.02170294068462528,0.8547299599232305,52758.744999999995
2021-03-19,bitcoin,BTC,58030.01,3052711147.934925,0.0066238020432916045,0.006601961060385554,0.8325681170078442,52955.755
2021-03-20,bitcoin,BTC,58102.28,2616535093.051585,0.0012453901007425383,0.001244615245755456,0.8309765906451079,53174.07766666667
2021-03-21,bitcoin,BTC,57351.56,2774223129.62381,-0.012920663354346829,-0.013004861172545526,0.7846398905682985,53222.263000000006
2021-03-22,bitcoin,BTC,54083.25,3527479514.325653,-0.05698729031956584,-0.05867551851751849,0.8116766412762882,53163.665
2021-03-23,bitcoin,BTC,54340.89,3264650774.817461,0.004763766970365069,0.004752456139708097,0.8053711195603476,53061.409
2021-03-24,bitcoin,BTC,52303.65,4583159614.046461,-0.03749000062383956,-0.038210823911918046,0.7893689975777165,53001.941666666666
2021-03-25,bitcoin,BTC,51293.78,4536327184.95786,-0.019307830333064713,-0.019496661048352345,0.7063775437787834,53082.03433333333
2021-03-26,bitcoin,BTC,55025.59,3397036140.751637,0.07275365551144786,0.07022885249165932,0.7445992172725799,53260.34733333333
2021-03-27,bitcoin,BTC,55817.14,2767070175.861931,0.014385125175395697,0.014282640925523643,0.7160740662209751,53551.79433333334
2021-03-28,bitcoin,BTC,55777.63,2178777329.4452167,-0.0007078470878300047,-0.0007080977298643483,0.7117921248972835,53868.486333333334
2021-03-29,bitcoin,BTC,57635.47,3877131109.734646,0.03330797669244823,0.0327652838371849,0.7167421723250765,54252.78766666666
2021-03-30,bitcoin,BTC,58746.57,3221944107.4550304,0.01927805915350378,0.019094591554397786,0.710185942241329,54706.48466666667
2021-03-31,bitcoin,BTC,58740.55,3575976083.804576,-0.00010247406784769097,-0.00010247931867370034,0.640407537424584,55011.602
2021-04-01,bitcoin,BTC,58720.44,2789238879.9433737,-0.00034235294017503914,-0.00034241155632151754,0.6322488694522025,55354.26166666667
2021-04-02,bitcoin,BTC,58950.01,2811159761.2684674,0.0039095415497567565,0.003901919152452414,0.6214788511145907,55640.94966666667
2021-04-03,bitcoin,BTC,57051.94,2783151686.164537,-0.03219795891468047,-0.03272771563018565,0.6152801986967118,55930.211333333325
2021-04-04,bitcoin,BTC,58202.01,2380139010.7302327,0.020158297859809826,0.019957809235045493,0.6173112382115836,56245.22133333333
2021-04-05,bitcoin,BTC,59129.99,3155214764.164485,0.015944122891975665,0.015818350490323988,0.6181470505271985,56586.81433333333
