date,coin_id,symbol,price_usd,total_volume_usd
2024-09-01,bitcoin,BTC,57301.86,1202176847.3910584
2024-09-02,bitcoin,BTC,59132.13,1333092369.4465685
2024-09-03,bitcoin,BTC,57487.73,1335076815.8599248
2024-09-04,bitcoin,BTC,57970.9,2027630870.1796753
2024-09-05,bitcoin,BTC,56180.0,1577770853.1007974
2024-09-06,bitcoin,BTC,53962.97,2988914918.924334
2024-09-07,bitcoin,BTC,54160.86,905693342.5898322
2024-09-08,bitcoin,BTC,54869.95,885743172.9184759
2024-09-09,bitcoin,BTC,57042.0,1809715390.0493293
2024-09-10,bitcoin,BTC,57635.99,1349365460.0900571
2024-09-11,bitcoin,BTC,57338.0,1875738697.3784153
2024-09-12,bitcoin,BTC,58132.32,1802848638.0757017
2024-09-13,bitcoin,BTC,60498.0,1760671733.5492997
2024-09-14,bitcoin,BTC,59993.03,728527024.3416963
2024-09-15,bitcoin,BTC,59132.0,822410872.3906956
2024-09-16,bitcoin,BTC,58213.99,1543273198.7027452
2024-09-17,bitcoin,BTC,60313.99,1983378424.775704
2024-09-18,bitcoin,BTC,61759.99,2174000496.820776
2024-09-19,bitcoin,BTC,62947.99,2153175931.1738715
2024-09-20,bitcoin,BTC,63201.05,1611195963.9908044
2024-09-21,bitcoin,BTC,63348.96,528657852.3183024
2024-09-22,bitcoin,BTC,63578.76,897477338.3735127
2024-09-23,bitcoin,BTC,63339.99,1531015038.3680267
2024-09-24,bitcoin,BTC,64262.7,1472720338.8562915
2024-09-25,bitcoin,BTC,63152.01,1135250828.2732148
2024-09-26,bitcoin,BTC,65173.99,1831204595.9448967
2024-09-27,bitcoin,BTC,65769.95,1448852210.3602211
2024-09-28,bitcoin,BTC,65858.0,600118483.1222521
2024-09-29,bitcoin,BTC,65602.01,547980013.7152303
2024-09-30,bitcoin,BTC,63327.59,1920250261.7442162
2024-10-01,bitcoin,BTC,60805.78,2723672081.8326254
2024-10-02,bitcoin,BTC,60649.28,1928377637.836784
2024-10-03,bitcoin,BTC,60752.71,1590773866.8074434
2024-10-04,bitcoin,BTC,62086.0,1311145630.5020497
2024-10-05,bitcoin,BTC,62058.0,484588468.3419123
2024-10-06,bitcoin,BTC,62819.91,555669634.4773514
2024-10-07,bitcoin,BTC,62224.0,1646315506.5791945
2024-10-08,bitcoin,BTC,62160.49,1230076253.818657
2024-10-09,bitcoin,BTC,60636.02,1234778807.5932417
2024-10-10,bitcoin,BTC,60326.39,1445604381.9363792
2024-10-11,bitcoin,BTC,62540.0,1462219576.849865
2024-10-12,bitcoin,BTC,63206.22,686978508.9887543
2024-10-13,bitcoin,BTC,62870.02,746564374.2082387
2024-10-14,bitcoin,BTC,66083.99,2450094472.813545
2024-10-15,bitcoin,BTC,67074.14,2894021862.319518
2024-10-16,bitcoin,BTC,67620.01,2024560410.1062675
2024-10-17,bitcoin,BTC,67421.78,1702164439.5654595
2024-10-18,bitcoin,BTC,68428.0,1959735899.8769643
2024-10-19,bitcoin,BTC,68378.0,559628628.9613105
2024-10-20,bitcoin,BTC,69031.99,854082429.8105861
2024-10-21,bitcoin,BTC,67377.5,2130833593.5466976
2024-10-22,bitcoin,BTC,67426.0,1654285791.6605556
2024-10-23,bitcoin,BTC,66668.65,1695101430.9187467
2024-10-24,bitcoin,BTC,68198.28,1526736320.912938
2024-10-25,bitcoin,BTC,66698.33,2320667435.293254
2024-10-26,bitcoin,BTC,67092.76,792887047.147892
2024-10-27,bitcoin,BTC,68021.7,585006148.4704809
2024-10-28,bitcoin,BTC,69962.21,2005105729.8174448
2024-10-29,bitcoin,BTC,72736.42,3602465986.8917575
2024-10-30,bitcoin,BTC,72344.74,1941210537.2882867
2024-10-31,bitcoin,BTC,70292.01,2091144977.4946847
2024-11-01,bitcoin,BTC,69496.01,2677358022.00497
2024-11-02,bitcoin,BTC,69374.74,731232427.6311548
2024-11-03,bitcoin,BTC,68775.99,1709666206.4062023
2024-11-04,bitcoin,BTC,67850.01,2033902307.0027761
2024-11-05,bitcoin,BTC,69372.01,2310418908.069922
2024-11-06,bitcoin,BTC,75571.99,7702283270.258009
2024-11-07,bitcoin,BTC,75857.89,3391796661.9719553
2024-11-08,bitcoin,BTC,76509.78,2784449097.5315185
2024-11-09,bitcoin,BTC,76677.46,1294709001.60289
2024-11-10,bitcoin,BTC,80370.01,4905441473.900737
2024-11-11,bitcoin,BTC,88647.99,6944268709.942721
2024-11-12,bitcoin,BTC,87952.01,8540084566.279819
2024-11-13,bitcoin,BTC,90375.2,7790928962.043038
2024-11-14,bitcoin,BTC,87325.59,5073860815.928665
2024-11-15,bitcoin,BTC,91032.07,4276238971.1814294
2024-11-16,bitcoin,BTC,90586.92,2067958511.9048474
2024-11-17,bitcoin,BTC,89855.99,2153871724.810395
2024-11-18,bitcoin,BTC,90464.08,4239909950.661894
2024-11-19,bitcoin,BTC,92310.79,4025108502.849614
2024-11-20,bitcoin,BTC,94286.56,3950932314.646069
2024-11-21,bitcoin,BTC,98317.12,6722807908.325656
2024-11-22,bitcoin,BTC,98892.0,4555536773.363205
2024-11-23,bitcoin,BTC,97672.4,2431609866.3295145
2024-11-24,bitcoin,BTC,97900.04,3034172011.9517884
2024-11-25,bitcoin,BTC,93010.01,4883444806.322193
2024-11-26,bitcoin,BTC,91965.16,5370918648.818167
2024-11-27,bitcoin,BTC,95863.11,3894358511.617565
2024-11-28,bitcoin,BTC,95643.98,2749861591.2596097
2024-11-29,bitcoin,BTC,97460.0,2690451030.6342874
2024-11-30,bitcoin,BTC,96407.99,1402672950.6998208
2024-12-01,bitcoin,BTC,97185.18,1641327626.6062205
2024-12-02,bitcoin,BTC,95840.62,3646639621.737588
2024-12-03,bitcoin,BTC,95849.69,3413995542.0186563
2024-12-04,bitcoin,BTC,98587.32,4241994533.786106
2024-12-05,bitcoin,BTC,96945.63,11048002942.149931
2024-12-06,bitcoin,BTC,99740.84,4456641685.364444
2024-12-07,bitcoin,BTC,99831.99,1487953846.8385458
2024-12-08,bitcoin,BTC,101109.59,1459576946.402151
2024-12-09,bitcoin,BTC,97276.47,5283626995.705648
2024-12-10,bitcoin,BTC,96593.0,4988660195.092428
2024-12-11,bitcoin,BTC,101125.0,3745703763.01845
2024-12-12,bitcoin,BTC,100004.29,2949462583.8661704
2024-12-13,bitcoin,BTC,101424.25,2203903393.0741005
2024-12-14,bitcoin,BTC,101420.0,1441594367.0463192
2024-12-15,bitcoin,BTC,104463.99,2290462903.835791
2024-12-16,bitcoin,BTC,106058.66,4364964400.634553
2024-12-17,bitcoin,BTC,106133.74,3103833327.775107
2024-12-18,bitcoin,BTC,100204.01,5194263316.259236
2024-12-19,bitcoin,BTC,97461.86,5487546517.707752
2024-12-20,bitcoin,BTC,97805.44,6022845238.832326
2024-12-21,bitcoin,BTC,97291.99,2296232055.195926
2024-12-22,bitcoin,BTC,95186.27,1857819866.3603997
2024-12-23,bitcoin,BTC,94881.47,3100007213.494563
2024-12-24,bitcoin,BTC,98663.58,2287214424.7064757
2024-12-25,bitcoin,BTC,99429.6,1426143976.0493636
2024-12-26,bitcoin,BTC,95791.6,2049123567.3867724
2024-12-27,bitcoin,BTC,94299.03,2528567849.7794614
2024-12-28,bitcoin,BTC,95300.0,794651624.8349555
2024-12-29,bitcoin,BTC,93738.2,1278370863.9768472
2024-12-30,bitcoin,BTC,92792.05,2573126059.769478
2024-12-31,bitcoin,BTC,93576.0,1845718801.922704
2025-01-01,bitcoin,BTC,94591.79,975444194.1379983
2025-01-02,bitcoin,BTC,96984.79,2118411852.6812794
2025-01-03,bitcoin,BTC,98174.18,1486610768.5907917
2025-01-04,bitcoin,BTC,98220.5,881223751.6353602
2025-01-05,bitcoin,BTC,98363.61,793931715.9546324
2025-01-06,bitcoin,BTC,102235.6,2540561688.7771435
2025-01-07,bitcoin,BTC,96954.61,3170421659.717236
2025-01-08,bitcoin,BTC,95060.61,3205849081.112962
2025-01-09,bitcoin,BTC,92552.49,3217669887.245398
2025-01-10,bitcoin,BTC,94726.11,2962085343.283704
2025-01-11,bitcoin,BTC,94599.99,665685994.93301
2025-01-12,bitcoin,BTC,94545.06,813278829.6583949
2025-01-13,bitcoin,BTC,94536.1,3930666134.3474574
2025-01-14,bitcoin,BTC,96560.86,2676048470.3569503
2025-01-15,bitcoin,BTC,100497.35,3006242382.8867946
2025-01-16,bitcoin,BTC,99987.3,2765162040.639799
2025-01-17,bitcoin,BTC,104077.48,4040993985.4750466
2025-01-18,bitcoin,BTC,104556.23,2521522119.379525
2025-01-19,bitcoin,BTC,101331.57,4513423971.410253
2025-01-20,bitcoin,BTC,102260.01,9398787064.320715
2025-01-21,bitcoin,BTC,106143.82,4768512258.156502
2025-01-22,bitcoin,BTC,103706.66,2331144640.658579
2025-01-23,bitcoin,BTC,103910.34,5610760848.131639
2025-01-24,bitcoin,BTC,104870.5,2483818574.373748
2025-01-25,bitcoin,BTC,104746.85,949511531.3578017
2025-01-26,bitcoin,BTC,102620.0,1024352365.4715523
2025-01-27,bitcoin,BTC,102082.83,5092886322.829244
2025-01-28,bitcoin,BTC,101335.52,2253977324.036209
2025-01-29,bitcoin,BTC,103733.24,2380383694.772136
2025-01-30,bitcoin,BTC,104722.94,2038112603.5126412
2025-01-31,bitcoin,BTC,102429.56,2282174002.1952176
2025-02-01,bitcoin,BTC,100635.65,1250354228.2372296
2025-02-02,bitcoin,BTC,97700.59,3412084312.5836277
2025-02-03,bitcoin,BTC,101328.52,7228589180.711621
2025-02-04,bitcoin,BTC,97763.13,3989698644.2649307
2025-02-05,bitcoin,BTC,96612.43,2562342153.829685
2025-02-06,bitcoin,BTC,96554.35,2289071921.2175603
2025-02-07,bitcoin,BTC,96506.8,3107592434.6738343
2025-02-08,bitcoin,BTC,96444.74,977040267.5158631
2025-02-09,bitcoin,BTC,96462.75,1359495152.3107975
2025-02-10,bitcoin,BTC,97430.82,1999112052.6687863
2025-02-11,bitcoin,BTC,95778.2,1806534846.3863194
2025-02-12,bitcoin,BTC,97869.99,2800142168.3943653
2025-02-13,bitcoin,BTC,96608.14,1916988246.3921187
2025-02-14,bitcoin,BTC,97500.48,1768073218.8690155
2025-02-15,bitcoin,BTC,97569.66,717245393.778092
2025-02-16,bitcoin,BTC,96118.12,794694242.2949733
2025-02-17,bitcoin,BTC,95780.0,1584593526.1754677
2025-02-18,bitcoin,BTC,95671.74,2223994802.892005
2025-02-19,bitcoin,BTC,96644.37,1576817572.1032505
2025-02-20,bitcoin,BTC,98305.0,1663386824.7315507
2025-02-21,bitcoin,BTC,96181.98,3143975917.5734644
2025-02-22,bitcoin,BTC,96551.01,1087077133.8226364
2025-02-23,bitcoin,BTC,96258.0,1044392011.7910241
2025-02-24,bitcoin,BTC,91552.88,2981809595.445377
2025-02-25,bitcoin,BTC,88680.4,6962982500.904474
2025-02-26,bitcoin,BTC,84250.09,4898429925.6364765
2025-02-27,bitcoin,BTC,84708.58,3618738891.2221622
2025-02-28,bitcoin,BTC,84349.94,6806705236.690679
2025-03-01,bitcoin,BTC,86064.53,2194003507.852643
2025-03-02,bitcoin,BTC,94270.0,4972549515.788669
2025-03-03,bitcoin,BTC,86220.61,5321123743.471923
2025-03-04,bitcoin,BTC,87281.98,4704901219.590436
2025-03-05,bitcoin,BTC,90606.01,3400243670.3049755
2025-03-06,bitcoin,BTC,89931.89,3105145628.3993993
2025-03-07,bitcoin,BTC,86801.75,5097554826.613157
2025-03-08,bitcoin,BTC,86222.45,1119358968.6520054
2025-03-09,bitcoin,BTC,80734.37,2173552660.454479
2025-03-10,bitcoin,BTC,78595.86,3834924947.758186
2025-03-11,bitcoin,BTC,82932.99,3927000827.1107917
2025-03-12,bitcoin,BTC,83680.12,2638600996.825396
2025-03-13,bitcoin,BTC,81115.78,2260870111.2393894
2025-03-14,bitcoin,BTC,83983.2,2244729595.5411716
2025-03-15,bitcoin,BTC,84338.44,953445671.8337505
2025-03-16,bitcoin,BTC,82574.53,1468056556.2967227
2025-03-17,bitcoin,BTC,84010.03,1437716814.0468738
2025-03-18,bitcoin,BTC,82715.03,1450813055.479726
2025-03-19,bitcoin,BTC,86845.94,2375813941.9437623
2025-03-20,bitcoin,BTC,84223.39,1885241921.1556518
2025-03-21,bitcoin,BTC,84088.79,1005135519.2560017
2025-03-22,bitcoin,BTC,83840.59,456235443.8016522
2025-03-23,bitcoin,BTC,86082.5,718692319.1499038
2025-03-24,bitcoin,BTC,87498.16,2636765917.9518433
2025-03-25,bitcoin,BTC,87392.87,1979571590.8982937
2025-03-26,bitcoin,BTC,86909.17,1606406955.5864632
2025-03-27,bitcoin,BTC,87232.01,1487968807.7079022
2025-03-28,bitcoin,BTC,84424.38,2309946560.664114
2025-03-29,bitcoin,BTC,82648.54,970199917.9868716
2025-03-30,bitcoin,BTC,82389.99,816584795.5288126
2025-03-31,bitcoin,BTC,82550.01,1696009191.0809648
2025-04-01,bitcoin,BTC,85158.34,1698895702.5754683
2025-04-02,bitcoin,BTC,82516.29,3417279759.830764
2025-04-03,bitcoin,BTC,83213.09,2259299724.8643928
2025-04-04,bitcoin,BTC,83889.87,2739842666.426737
2025-04-05,bitcoin,BTC,83537.99,779626577.9013436
2025-04-06,bitcoin,BTC,78430.0,2239085051.1529646
2025-04-07,bitcoin,BTC,79163.24,6084614024.150647
2025-04-08,bitcoin,BTC,76322.42,2775277777.102461
2025-04-09,bitcoin,BTC,82615.22,5980231256.222496
2025-04-10,bitcoin,BTC,79607.3,2690294353.8478427
2025-04-11,bitcoin,BTC,83423.84,2830363945.1787524
2025-04-12,bitcoin,BTC,85276.9,1557403252.9267516
2025-04-13,bitcoin,BTC,83760.0,2086106375.4392555
2025-04-14,bitcoin,BTC,84591.58,2429132805.0815287
2025-04-15,bitcoin,BTC,83643.99,1780972414.3956008
2025-04-16,bitcoin,BTC,84030.38,1753910031.2009242
2025-04-17,bitcoin,BTC,84947.91,1161659427.386263
2025-04-18,bitcoin,BTC,84474.69,552648483.647487
2025-04-19,bitcoin,BTC,85077.01,823222752.2842493
2025-04-20,bitcoin,BTC,85179.24,685253644.8918362
2025-04-21,bitcoin,BTC,87516.23,2773299591.467066
2025-04-22,bitcoin,BTC,93442.99,3967785064.12817
2025-04-23,bitcoin,BTC,93691.08,2560279933.947952
2025-04-24,bitcoin,BTC,93980.47,1811120137.3146787
2025-04-25,bitcoin,BTC,94638.68,2596877713.640173
2025-04-26,bitcoin,BTC,94628.0,889627361.8414447
2025-04-27,bitcoin,BTC,93749.3,1052334792.1866189
2025-04-28,bitcoin,BTC,95011.18,2092532996.5551717
2025-04-29,bitcoin,BTC,94256.82,1607154803.4675477
2025-04-30,bitcoin,BTC,94172.0,1664825670.9831252
2025-05-01,bitcoin,BTC,96489.91,2053857614.2732673
2025-05-02,bitcoin,BTC,96887.14,1446387651.5840576
2025-05-03,bitcoin,BTC,95856.42,935906144.9651498
2025-05-04,bitcoin,BTC,94277.62,1053542403.8531588
2025-05-05,bitcoin,BTC,94733.68,1626999380.1759968
2025-05-06,bitcoin,BTC,96834.02,1526847764.5636683
2025-05-07,bitcoin,BTC,97030.5,1611730124.5924542
2025-05-08,bitcoin,BTC,103261.6,3508645830.5650144
2025-05-09,bitcoin,BTC,102971.99,2847518447.981513
2025-05-10,bitcoin,BTC,104809.53,1588386278.502415
2025-05-11,bitcoin,BTC,104118.0,1873381777.2124255
2025-05-12,bitcoin,BTC,102791.32,3242348937.383069
2025-05-13,bitcoin,BTC,104103.72,2197244118.152367
2025-05-14,bitcoin,BTC,103507.82,1704708279.3884108
2025-05-15,bitcoin,BTC,103763.71,1850183474.5292037
2025-05-16,bitcoin,BTC,103463.9,1628832372.3241482
2025-05-17,bitcoin,BTC,103126.65,1160418362.950618
2025-05-18,bitcoin,BTC,106454.26,2262214972.0749383
2025-05-19,bitcoin,BTC,105573.74,3150324504.5954514
2025-05-20,bitcoin,BTC,106849.99,2509102444.669598
2025-05-21,bitcoin,BTC,109643.99,4914709514.320026
2025-05-22,bitcoin,BTC,111696.21,3509432834.573417
2025-05-23,bitcoin,BTC,107318.3,3469704446.3904047
2025-05-24,bitcoin,BTC,107761.91,1819958819.7748587
2025-05-25,bitcoin,BTC,109004.19,1904366455.425858
2025-05-26,bitcoin,BTC,109434.79,1605578282.107903
2025-05-27,bitcoin,BTC,108938.17,2327603851.119265
2025-05-28,bitcoin,BTC,107781.78,1689136748.5130312
2025-05-29,bitcoin,BTC,105589.75,2128639017.5081618
2025-05-30,bitcoin,BTC,103985.48,2493078549.591861
2025-05-31,bitcoin,BTC,104591.88,1174000801.5070379
2025-06-01,bitcoin,BTC,105642.93,1016188486.9505996
2025-06-02,bitcoin,BTC,105857.99,1409004206.9863732
2025-06-03,bitcoin,BTC,105376.89,1402493746.5993218
2025-06-04,bitcoin,BTC,104696.86,1476928482.3688781
2025-06-05,bitcoin,BTC,101508.68,2301567892.5305448
2025-06-06,bitcoin,BTC,104288.44,1642382404.9355752
2025-06-07,bitcoin,BTC,105552.15,877915380.9548231
2025-06-08,bitcoin,BTC,105734.0,850887129.4282976
2025-06-09,bitcoin,BTC,110263.02,2154922022.221173
2025-06-10,bitcoin,BTC,110274.39,1867620550.192173
2025-06-11,bitcoin,BTC,108645.12,1434884639.7506304
2025-06-12,bitcoin,BTC,105671.73,1908309274.0868344
2025-06-13,bitcoin,BTC,106066.59,2735461890.6929703
2025-06-14,bitcoin,BTC,105414.64,925568614.1784065
2025-06-15,bitcoin,BTC,105594.01,754596887.8748004
2025-06-16,bitcoin,BTC,106794.53,1599849840.7325244
2025-06-17,bitcoin,BTC,104551.17,1883173484.8990998
2025-06-18,bitcoin,BTC,104886.78,1461383024.3622093
2025-06-19,bitcoin,BTC,104658.59,803402575.962045
2025-06-20,bitcoin,BTC,103297.99,1714411911.0114017
2025-06-21,bitcoin,BTC,102120.01,1144829784.7306418
2025-06-22,bitcoin,BTC,100963.87,2892695407.8086877
2025-06-23,bitcoin,BTC,105333.93,2836166831.044449
2025-06-24,bitcoin,BTC,106083.0,1543451113.4563613
2025-06-25,bitcoin,BTC,107340.58,1789545470.94629
2025-06-26,bitcoin,BTC,106947.06,1136093974.6816013
2025-06-27,bitcoin,BTC,107047.59,1308420348.9100094
2025-06-28,bitcoin,BTC,107296.79,352025390.6031135
2025-06-29,bitcoin,BTC,108356.93,736708189.9495684
2025-06-30,bitcoin,BTC,107146.5,1050407152.345058
2025-07-01,bitcoin,BTC,105681.14,1117432945.8926365
2025-07-02,bitcoin,BTC,108849.6,1915699005.8772898
2025-07-03,bitcoin,BTC,109584.78,1429459048.6383262
2025-07-04,bitcoin,BTC,107984.24,1276215111.6683652
2025-07-05,bitcoin,BTC,108198.12,403928702.1967476
2025-07-06,bitcoin,BTC,109203.84,700733299.5112199
2025-07-07,bitcoin,BTC,108262.94,1020848316.0537041
2025-07-08,bitcoin,BTC,108922.98,1000112813.4398943
2025-07-09,bitcoin,BTC,111233.99,1902054744.194924
2025-07-10,bitcoin,BTC,116010.0,2826460280.4452233
2025-07-11,bitcoin,BTC,117527.66,3039521803.027247
2025-07-12,bitcoin,BTC,117420.0,993093353.4068904
2025-07-13,bitcoin,BTC,119086.64,1132096857.0116916
2025-07-14,bitcoin,BTC,119841.18,3299746181.0770736
2025-07-15,bitcoin,BTC,117758.09,3755258445.553272
2025-07-16,bitcoin,BTC,118630.43,2023850383.7234874
2025-07-17,bitcoin,BTC,119177.56,1869114355.1231644
2025-07-18,bitcoin,BTC,117924.84,2367355518.470308
2025-07-19,bitcoin,BTC,117840.0,783327898.4969696
2025-07-20,bitcoin,BTC,117265.12,1528864683.816082
2025-07-21,bitcoin,BTC,117380.36,2020783266.9633648
2025-07-22,bitcoin,BTC,119954.42,2481252763.651911
2025-07-23,bitcoin,BTC,118755.99,1722126986.886661
2025-07-24,bitcoin,BTC,118340.99,1873181653.2018075
2025-07-25,bitcoin,BTC,117614.31,4456778786.620494
2025-07-26,bitcoin,BTC,117919.99,823629079.7493103
2025-07-27,bitcoin,BTC,119415.55,1107883542.1607983
2025-07-28,bitcoin,BTC,118062.32,1655882235.896518
2025-07-29,bitcoin,BTC,117950.76,1788682083.6856463
2025-07-30,bitcoin,BTC,117840.3,1832696878.222986
2025-07-31,bitcoin,BTC,115764.08,2002870016.7022426
2025-08-01,bitcoin,BTC,113297.93,2810268577.15137
2025-08-02,bitcoin,BTC,112546.35,1301882737.326722
2025-08-03,bitcoin,BTC,114208.8,841090034.1542541
2025-08-04,bitcoin,BTC,115055.03,1109938874.0629709
2025-08-05,bitcoin,BTC,114129.75,1371861747.1466167
2025-08-06,bitcoin,BTC,114992.27,1118028732.8589184
2025-08-07,bitcoin,BTC,117472.01,1564454297.836927
2025-08-08,bitcoin,BTC,116674.74,1172199778.7242546
2025-08-09,bitcoin,BTC,116462.25,1111837601.7023723
2025-08-10,bitcoin,BTC,119294.01,1694198747.8718708
2025-08-11,bitcoin,BTC,118686.0,3194611530.5410695
2025-08-12,bitcoin,BTC,120134.08,1992762473.5852578
2025-08-13,bitcoin,BTC,123306.43,2811581348.3874574
2025-08-14,bitcoin,BTC,118295.09,3359128391.108524
2025-08-15,bitcoin,BTC,117342.05,1607609329.685101
2025-08-16,bitcoin,BTC,117380.66,751719391.7723638
2025-08-17,bitcoin,BTC,117405.01,695629197.9038073
2025-08-18,bitcoin,BTC,116227.05,2053814085.4717774
2025-08-19,bitcoin,BTC,112872.94,2065010895.8584664
2025-08-20,bitcoin,BTC,114271.24,1776149566.1247735
2025-08-21,bitcoin,BTC,112500.0,1227373788.615563
2025-08-22,bitcoin,BTC,116935.99,2656625122.2777867
2025-08-23,bitcoin,BTC,115438.05,1308825428.0143585
2025-08-24,bitcoin,BTC,113493.59,2411284606.1891766
2025-08-25,bitcoin,BTC,110111.98,2805570653.631023
2025-08-26,bitcoin,BTC,111763.22,2033437347.4999392
2025-08-27,bitcoin,BTC,111262.01,1493774927.190832
2025-08-28,bitcoin,BTC,112566.9,1250788481.9453218
2025-08-29,bitcoin,BTC,108377.4,2475492492.57753
2025-08-30,bitcoin,BTC,108816.33,1160666772.7387524
2025-08-31,bitcoin,BTC,108246.35,1031806894.3513318
2025-09-01,bitcoin,BTC,109237.42,1742516638.781135
2025-09-02,bitcoin,BTC,111240.01,2042681451.9016385
2025-09-03,bitcoin,BTC,111705.71,1313762617.3436644
2025-09-04,bitcoin,BTC,110730.87,1349031325.5320847
2025-09-05,bitcoin,BTC,110659.99,2413132200.623325
2025-09-06,bitcoin,BTC,110187.97,552785936.5434699
2025-09-07,bitcoin,BTC,111137.34,630447950.1588689
2025-09-08,bitcoin,BTC,112065.23,1295903862.4649603
2025-09-09,bitcoin,BTC,111546.39,1721465997.906366
2025-09-10,bitcoin,BTC,113960.0,1978834750.2223115
2025-09-11,bitcoin,BTC,115482.69,1562241144.956541
2025-09-12,bitcoin,BTC,116029.42,1772122269.5018635
2025-09-13,bitcoin,BTC,115918.29,957724220.6497611
2025-09-14,bitcoin,BTC,115268.01,775762364.9685991
2025-09-15,bitcoin,BTC,115349.71,1522648235.2235153
2025-09-16,bitcoin,BTC,116788.96,1265779287.5169268
2025-09-17,bitcoin,BTC,116447.59,1946083704.6217456
2025-09-18,bitcoin,BTC,117073.53,1367513347.4865093
2025-09-19,bitcoin,BTC,115632.38,1045792401.4532388
2025-09-20,bitcoin,BTC,115685.63,541264273.2416894
2025-09-21,bitcoin,BTC,115232.29,521299751.1504096
2025-09-22,bitcoin,BTC,112650.99,2348872511.698875
2025-09-23,bitcoin,BTC,111998.8,1383869800.273703
2025-09-24,bitcoin,BTC,113307.0,1394470628.502582
2025-09-25,bitcoin,BTC,108994.49,2356639689.925215
2025-09-26,bitcoin,BTC,109643.46,1557098915.9392595
2025-09-27,bitcoin,BTC,109635.85,601947588.9970765
2025-09-28,bitcoin,BTC,112163.95,832254944.3203353
2025-09-29,bitcoin,BTC,114311.96,1755247635.871136
2025-09-30,bitcoin,BTC,114048.93,1710713267.1300955
2025-10-01,bitcoin,BTC,118594.99,2332096981.2659335
2025-10-02,bitcoin,BTC,120529.35,2349861127.3445807
2025-10-03,bitcoin,BTC,122232.0,2907381076.6813188
2025-10-04,bitcoin,BTC,122391.0,1002272903.3446472
2025-10-05,bitcoin,BTC,123482.31,2730817470.939564
2025-10-06,bitcoin,BTC,124658.54,2428828952.2653184
2025-10-07,bitcoin,BTC,121332.95,2657405799.8705487
2025-10-08,bitcoin,BTC,123306.0,2084842842.441617
2025-10-09,bitcoin,BTC,121662.4,2621438087.566733
2025-10-10,bitcoin,BTC,112774.5,7349750905.041158
2025-10-11,bitcoin,BTC,110644.4,3961069473.2311363
2025-10-12,bitcoin,BTC,114958.8,3638546528.7401557
2025-10-13,bitcoin,BTC,115166.0,2591831660.9857492
2025-10-14,bitcoin,BTC,113028.14,3578140778.808499
2025-10-15,bitcoin,BTC,110763.28,2569639641.3527684
2025-10-16,bitcoin,BTC,108194.28,3277596494.7619195
2025-10-17,bitcoin,BTC,106431.68,4022645635.221202
2025-10-18,bitcoin,BTC,107185.01,1189002999.143113
2025-10-19,bitcoin,BTC,108642.78,1670074079.5802343
2025-10-20,bitcoin,BTC,110532.09,2119912185.5934682
2025-10-21,bitcoin,BTC,108297.67,4114477849.932054
2025-10-22,bitcoin,BTC,107567.44,3090291706.4439816
2025-10-23,bitcoin,BTC,110078.18,1924582289.411394
2025-10-24,bitcoin,BTC,111004.89,1662806764.9533324
2025-10-25,bitcoin,BTC,111646.27,714201332.9751225
2025-10-26,bitcoin,BTC,114559.4,1525108635.874829
2025-10-27,bitcoin,BTC,114107.65,2470872744.5489683
2025-10-28,bitcoin,BTC,112898.45,1772753529.8642743
2025-10-29,bitcoin,BTC,110021.29,2356715986.5335455
2025-10-30,bitcoin,BTC,108322.88,2827221287.4227977
2025-10-31,bitcoin,BTC,109608.01,2361590437.9414105
2025-11-01,bitcoin,BTC,110098.1,812389216.4346797
2025-11-02,bitcoin,BTC,110540.68,1336870531.1415012
2025-11-03,bitcoin,BTC,106583.04,3076006652.0015674
2025-11-04,bitcoin,BTC,101497.22,5197697635.212413
2025-11-05,bitcoin,BTC,103885.16,3454273922.700385
2025-11-06,bitcoin,BTC,101346.04,2641767846.305827
2025-11-07,bitcoin,BTC,103339.08,3251112979.305884
2025-11-08,bitcoin,BTC,102312.94,1267165565.3752701
2025-11-09,bitcoin,BTC,104722.96,1687020822.3668208
2025-11-10,bitcoin,BTC,106011.13,2400141664.389342
2025-11-11,bitcoin,BTC,103058.99,2532279071.0069213
2025-11-12,bitcoin,BTC,101654.37,2108514405.2608771
2025-11-13,bitcoin,BTC,99692.02,3654698026.5403805
2025-11-14,bitcoin,BTC,94594.0,4566085156.747207
2025-11-15,bitcoin,BTC,95596.24,1449074019.0674856
2025-11-16,bitcoin,BTC,94261.44,2261295524.8173394
2025-11-17,bitcoin,BTC,92215.14,3674562070.238606
2025-11-18,bitcoin,BTC,92960.83,3641033186.3004584
2025-11-19,bitcoin,BTC,91554.96,2925773651.255958
2025-11-20,bitcoin,BTC,86637.23,3548950335.0984216
2025-11-21,bitcoin,BTC,85129.43,6061348756.341564
2025-11-22,bitcoin,BTC,84739.74,1197657354.9690385
2025-11-23,bitcoin,BTC,86830.0,1708685030.2798696
2025-11-24,bitcoin,BTC,88300.01,2150393686.920318
2025-11-25,bitcoin,BTC,87369.96,1708989000.038937
2025-11-26,bitcoin,BTC,90484.02,1916851896.6699688
2025-11-27,bitcoin,BTC,91333.95,1535778106.5787077
2025-11-28,bitcoin,BTC,90890.7,1721418035.0795596
2025-11-29,bitcoin,BTC,90802.44,673725652.9787655
2025-11-30,bitcoin,BTC,90360.0,884051773.1655338
2025-12-01,bitcoin,BTC,86286.01,2977024047.2231607
2025-12-02,bitcoin,BTC,91277.88,2519515177.662365
